Combination,Unique Rows,Unique Rows Excluding Columns,Score
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",834,647,1.3321342925659472
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",903,720,1.149501661129568
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",773,720,1.3428201811125484
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",836,804,1.1411483253588517
"OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",770,876,1.1454545454545455
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",925,554,1.3016216216216216
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",876,631,1.2865296803652968
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, GENDER",912,716,1.1425438596491229
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",804,704,1.3109452736318408
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",842,792,1.147268408551069
"OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1, GENDER",757,851,1.1981505944517834
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",789,712,1.3257287705956908
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",849,802,1.1260306242638398
"OTHER_LANGUAGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",790,869,1.1253164556962025
"OTHER_LANGUAGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",714,966,1.1092436974789917
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",935,688,1.1443850267379678
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",868,792,1.1129032258064515
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",810,845,1.1271604938271604
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",749,758,1.335113484646195
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",898,771,1.099109131403118
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",822,860,1.0924574209245743
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",758,792,1.274406332453826
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",763,943,1.0681520314547837
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",713,856,1.2650771388499298
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",650,930,1.2738461538461539
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",904,752,1.1128318584070795
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",846,834,1.0921985815602837
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",783,757,1.2784163473818646
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",758,907,1.1226912928759893
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",692,827,1.3453757225433527
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",653,890,1.329249617151608
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",773,911,1.0957309184993531
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",719,842,1.2739916550764951
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",676,902,1.2662721893491125
"OTHER_LANGUAGE, INCOME, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",589,983,1.3157894736842106
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",924,544,1.3138528138528138
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",882,615,1.2959183673469388
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",926,694,1.1490280777537798
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",811,720,1.2799013563501849
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",863,798,1.1123986095017382
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",807,850,1.1251548946716232
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",813,713,1.2853628536285362
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",887,774,1.109357384441939
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",819,866,1.089133089133089
"OTHER_LANGUAGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",755,950,1.0701986754966888
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",835,674,1.2982035928143714
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",899,764,1.1056729699666297
"OTHER_LANGUAGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",840,837,1.0964285714285715
"OTHER_LANGUAGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",759,915,1.1106719367588933
"OTHER_LANGUAGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",773,918,1.0866752910737387
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",752,1005,1.0013297872340425
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",687,1096,0.9636098981077147
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",636,1203,0.8726415094339622
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",580,1070,1.186206896551724
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",710,1090,0.9408450704225352
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",649,1179,0.8921417565485362
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",593,1054,1.1871838111298483
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",575,1241,0.8991304347826087
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",521,1120,1.2245681381957774
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",483,1183,1.1904761904761905
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",701,1076,0.9728958630527818
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",642,1141,0.9610591900311527
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",582,1048,1.2199312714776633
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",555,1217,0.9747747747747748
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",496,1101,1.3245967741935485
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",480,1153,1.2604166666666667
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",576,1207,0.9565972222222222
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",531,1105,1.2297551789077212
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",497,1157,1.2092555331991952
"OTHER_LANGUAGE, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",420,1205,1.3166666666666667
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",775,823,1.206451612903226
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",718,930,1.1532033426183843
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",742,1007,1.0121293800539084
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",634,1038,1.135646687697161
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",681,1106,0.9574155653450808
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",624,1204,0.8878205128205128
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",649,1025,1.1294298921417565
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",700,1101,0.9385714285714286
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",646,1181,0.8931888544891641
"OTHER_LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",572,1252,0.8846153846153846
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",670,1003,1.126865671641791
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",693,1087,0.9682539682539683
"OTHER_LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",639,1144,0.9608763693270735
"OTHER_LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",554,1229,0.9548736462093863
"OTHER_LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",572,1222,0.9370629370629371
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",726,1067,0.9517906336088154
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",679,1181,0.8497790868924889
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",628,1071,1.0939490445859872
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",608,1244,0.8453947368421053
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",557,1134,1.1202872531418313
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",535,1208,1.02803738317757
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",630,1245,0.8142857142857143
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",569,1110,1.1388400702987698
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",538,1191,1.053903345724907
"OTHER_LANGUAGE, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",458,1240,1.1310043668122272
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",647,1215,0.839258114374034
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",584,1097,1.1318493150684932
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",543,1169,1.0847145488029466
"OTHER_LANGUAGE, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",459,1215,1.1830065359477124
"OTHER_LANGUAGE, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",478,1220,1.1255230125523012
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",707,1021,1.0424328147100423
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",721,1081,0.9389736477115118
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",676,1186,0.8461538461538461
"OTHER_LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",603,1257,0.8308457711442786
"OTHER_LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",625,1256,0.8032
"OTHER_LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",645,1227,0.8232558139534883
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT",559,1026,1.3094812164579606
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",483,1122,1.3167701863354038
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1",419,1184,1.369928400954654
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, GENDER",342,1093,1.9444444444444444
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",442,1112,1.4615384615384615
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",411,1191,1.3795620437956204
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, GENDER",327,1111,1.9785932721712538
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",305,1236,1.7114754098360656
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, GENDER",248,1171,2.3669354838709675
"INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS, ETHNICITY_1, GENDER",206,1239,2.5194174757281553
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",498,1079,1.3634538152610443
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1",445,1166,1.3303370786516855
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, GENDER",365,1062,1.906849315068493
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",363,1217,1.4903581267217632
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, GENDER",284,1136,2.1901408450704225
"INCOME, RACE_1, CURRENT_GENDER, EDUCATION, ETHNICITY_1, GENDER",225,1199,2.4844444444444442
"INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",349,1225,1.527220630372493
"INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, GENDER",270,1140,2.2888888888888888
"INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT, ETHNICITY_1, GENDER",232,1206,2.3793103448275863
"INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY, ETHNICITY_1, GENDER",204,1264,2.4215686274509802
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",561,904,1.5222816399286987
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",495,982,1.5676767676767678
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",540,1029,1.35
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",438,1069,1.5730593607305936
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",471,1129,1.335456475583864
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",406,1185,1.4113300492610839
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",417,1057,1.6810551558752997
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",429,1117,1.494172494172494
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",393,1192,1.440203562340967
"INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",300,1243,1.7166666666666666
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",471,1029,1.5477707006369428
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",492,1085,1.3678861788617886
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",430,1166,1.3767441860465117
"INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",362,1222,1.4806629834254144
"INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",343,1231,1.5364431486880465
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",476,1038,1.5126050420168067
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",437,1124,1.4508009153318078
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",348,1060,2.0057471264367814
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",366,1215,1.4836065573770492
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",286,1135,2.1783216783216783
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",263,1188,2.167300380228137
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",353,1192,1.6033994334277621
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",277,1136,2.2454873646209386
"INCOME, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",246,1197,2.2804878048780486
"INCOME, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",202,1271,2.410891089108911
"INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",374,1166,1.5828877005347595
"INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",282,1096,2.347517730496454
"INCOME, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",267,1157,2.250936329588015
"INCOME, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",209,1229,2.5311004784688995
"INCOME, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",210,1233,2.5
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",441,999,1.7210884353741496
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",468,1044,1.5256410256410255
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",422,1126,1.4976303317535544
"INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",362,1221,1.4834254143646408
"INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",344,1194,1.6395348837209303
"INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",369,1174,1.5826558265582655
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",345,1352,1.1768115942028985
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",290,1425,1.1482758620689655
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",218,1339,1.9220183486238531
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",242,1460,1.2314049586776858
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",179,1379,2.11731843575419
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",153,1441,2.0718954248366015
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",242,1472,1.1818181818181819
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",189,1363,2.0899470899470898
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",159,1432,2.050314465408805
"RACE_1, CURRENT_GENDER, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",147,1445,2.129251700680272
"RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",253,1451,1.2134387351778657
"RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",188,1358,2.127659574468085
"RACE_1, CURRENT_GENDER, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",159,1414,2.1635220125786163
"RACE_1, CURRENT_GENDER, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",141,1417,2.4184397163120566
"RACE_1, CURRENT_GENDER, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",135,1445,2.3185185185185184
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",327,1316,1.3516819571865444
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",332,1362,1.1927710843373494
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",271,1425,1.2287822878228782
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",236,1464,1.2457627118644068
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",230,1477,1.2217391304347827
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",243,1461,1.2222222222222223
"CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",254,1450,1.2125984251968505
"CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",178,1352,2.2808988764044944
"CURRENT_GENDER, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",158,1434,2.050632911392405
"CURRENT_GENDER, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",133,1453,2.293233082706767
"CURRENT_GENDER, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",144,1451,2.1319444444444446
"CURRENT_GENDER, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",142,1430,2.3098591549295775
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",239,1463,1.2343096234309623
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, MARITAL_STATUS",1573,118,1.042593769866497
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EDUCATION",1597,118,1.0269254852849092
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, EMPLOYMENT",1583,110,1.0410612760581175
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, LGBT_IDENTITY",1549,124,1.0548741123305359
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, ETHNICITY_1",1489,157,1.0752182672934856
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, CURRENT_GENDER, GENDER",1466,171,1.082537517053206
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION",1553,59,1.094011590470058
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT",1519,65,1.1145490454246214
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",1532,73,1.099869451697128
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1",1467,75,1.147239263803681
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, MARITAL_STATUS, GENDER",1563,129,1.0422264875239924
"age_at_visit, LANGUAGE, OTHER_LANGUAGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT",1554,61,1.092020592020592
